ward,source,date_diff,case_status,
20,City Worker App,70332000.0,Closed,
18,City Worker App,5916000.0,Closed,
19,Constituent Call,69981000.0,Closed,
22,Constituent Call,70148000.0,Closed,
4,Constituent Call,16000.0,Closed,
3,City Worker App,93961000.0,Closed,
18,City Worker App,23260000.0,Closed,
11,Self Service,2492147000.0,Closed,
14,City Worker App,19463000.0,Closed,
8,Employee Generated,1000.0,Closed,
12,Employee Generated,1000.0,Closed,
11,Employee Generated,3000.0,Closed,
17,City Worker App,15600000.0,Closed,
14,City Worker App,165962000.0,Closed,
3,Employee Generated,1000.0,Closed,
5,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
19,Employee Generated,6000.0,Closed,
1,Employee Generated,1000.0,Closed,
21,Citizens Connect App,5413000.0,Closed,
20,Employee Generated,1000.0,Closed,
21,City Worker App,1000.0,Closed,
3,City Worker App,84310000.0,Closed,
7,City Worker App,155073000.0,Closed,
7,Constituent Call,237612000.0,Closed,
10,Employee Generated,1000.0,Closed,
4,Citizens Connect App,8736000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,City Worker App,5179000.0,Closed,
20,Employee Generated,1000.0,Closed,
12,Citizens Connect App,140402000.0,Closed,
1,Employee Generated,1000.0,Closed,
18,City Worker App,7724000.0,Closed,
17,City Worker App,9218000.0,Closed,
19,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
18,City Worker App,1000.0,Closed,
16,Constituent Call,12081000.0,Closed,
3,Constituent Call,13715000.0,Closed,
1,Employee Generated,1000.0,Closed,
21,City Worker App,90332000.0,Closed,
16,City Worker App,105260000.0,Closed,
20,Employee Generated,1000.0,Closed,
22,City Worker App,2000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,City Worker App,4000.0,Closed,
5,Employee Generated,1000.0,Closed,
22,City Worker App,75311000.0,Closed,
5,Citizens Connect App,66991000.0,Closed,
5,Citizens Connect App,3262965000.0,Closed,
16,City Worker App,267832000.0,Closed,
2,City Worker App,16627000.0,Closed,
21,Citizens Connect App,31611000.0,Closed,
18,Employee Generated,1000.0,Closed,
9,Citizens Connect App,21729000.0,Closed,
16,City Worker App,8777000.0,Closed,
22,City Worker App,5000.0,Closed,
5,Citizens Connect App,15026000.0,Closed,
20,Employee Generated,1000.0,Closed,
16,Self Service,65500000.0,Closed,
14,City Worker App,96669000.0,Closed,
15,Employee Generated,1000.0,Closed,
3,Citizens Connect App,494021000.0,Closed,
11,Employee Generated,1000.0,Closed,
3,City Worker App,160236000.0,Closed,
15,City Worker App,190061000.0,Closed,
22,City Worker App,94553000.0,Closed,
22,City Worker App,145000.0,Closed,
16,City Worker App,936000.0,Closed,
20,Constituent Call,62395000.0,Closed,
7,Constituent Call,78348000.0,Closed,
18,Self Service,305694000.0,Closed,
11,Employee Generated,1000.0,Closed,
15,City Worker App,23354000.0,Closed,
15,City Worker App,260197000.0,Closed,
1,Employee Generated,1000.0,Closed,
10,City Worker App,4000.0,Closed,
3,Constituent Call,2930544000.0,Closed,
3,City Worker App,5133000.0,Closed,
1,Employee Generated,1000.0,Closed,
4,Employee Generated,1000.0,Closed,
18,City Worker App,9916000.0,Closed,
2,City Worker App,74660000.0,Closed,
3,City Worker App,1000.0,Closed,
20,City Worker App,75000.0,Closed,
11,Employee Generated,1000.0,Closed,
19,City Worker App,99491000.0,Closed,
2,Constituent Call,153000.0,Closed,
3,Employee Generated,1000.0,Closed,
8,Employee Generated,1000.0,Closed,
8,Employee Generated,1000.0,Closed,
12,Employee Generated,1000.0,Closed,
6,Constituent Call,185074000.0,Closed,
8,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
21,City Worker App,261000.0,Closed,
17,Employee Generated,1000.0,Closed,
19,City Worker App,17219000.0,Closed,
15,City Worker App,251529000.0,Closed,
18,Employee Generated,1000.0,Closed,
2,Self Service,65217000.0,Closed,
8,Constituent Call,99195000.0,Closed,
1,Employee Generated,2000.0,Closed,
4,Citizens Connect App,3003000.0,Closed,
12,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
7,Employee Generated,91459000.0,Closed,
7,Constituent Call,44063000.0,Closed,
6,City Worker App,101403000.0,Closed,
20,City Worker App,966000.0,Closed,
12,Employee Generated,1000.0,Closed,
5,City Worker App,352035000.0,Closed,
16,City Worker App,3788000.0,Closed,
16,Employee Generated,1000.0,Closed,
10,City Worker App,11743000.0,Closed,
15,Employee Generated,1000.0,Closed,
6,City Worker App,66869000.0,Closed,
18,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
10,City Worker App,82090000.0,Closed,
21,City Worker App,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
3,Citizens Connect App,176300000.0,Closed,
16,Constituent Call,667009000.0,Closed,
16,Employee Generated,2000.0,Closed,
20,City Worker App,9767000.0,Closed,
1,Employee Generated,1000.0,Closed,
21,Citizens Connect App,336752000.0,Closed,
3,City Worker App,4409000.0,Closed,
18,Employee Generated,1000.0,Closed,
18,Self Service,681627000.0,Closed,
14,Employee Generated,1000.0,Closed,
2,City Worker App,3000.0,Closed,
18,City Worker App,90074000.0,Closed,
11,City Worker App,1000.0,Closed,
16,City Worker App,330060000.0,Closed,
4,Citizens Connect App,84390000.0,Closed,
18,Employee Generated,1000.0,Closed,
11,City Worker App,10168000.0,Closed,
9,City Worker App,15153000.0,Closed,
4,Constituent Call,5522588000.0,Closed,
6,Constituent Call,77029000.0,Closed,
1,Employee Generated,3000.0,Closed,
16,Self Service,148889000.0,Closed,
20,Citizens Connect App,6314000.0,Closed,
11,Employee Generated,2000.0,Closed,
16,Self Service,71140000.0,Closed,
17,City Worker App,7379000.0,Closed,
14,Employee Generated,1000.0,Closed,
16,City Worker App,525574000.0,Closed,
5,City Worker App,99915000.0,Closed,
22,Constituent Call,192089000.0,Closed,
17,City Worker App,515511000.0,Closed,
21,Citizens Connect App,102090000.0,Closed,
3,Citizens Connect App,250479000.0,Closed,
20,City Worker App,7000.0,Closed,
16,City Worker App,86358000.0,Closed,
18,City Worker App,3658000.0,Closed,
20,Employee Generated,1000.0,Closed,
17,City Worker App,1000.0,Closed,
15,Employee Generated,1000.0,Closed,
16,Employee Generated,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
18,City Worker App,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
16,City Worker App,491308000.0,Closed,
11,City Worker App,86290000.0,Closed,
14,Citizens Connect App,15790533000.0,Closed,
21,Constituent Call,57038000.0,Closed,
18,Self Service,177247000.0,Closed,
17,Employee Generated,19000.0,Closed,
5,City Worker App,135000.0,Closed,
20,Employee Generated,2000.0,Closed,
5,City Worker App,87850000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
21,Constituent Call,13211000.0,Closed,
13,City Worker App,6672000.0,Closed,
3,City Worker App,515543000.0,Closed,
9,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,City Worker App,713000.0,Closed,
13,Employee Generated,1000.0,Closed,
17,Employee Generated,9000.0,Closed,
18,Citizens Connect App,134422000.0,Closed,
2,City Worker App,175000.0,Closed,
20,Employee Generated,1000.0,Closed,
16,Employee Generated,2000.0,Closed,
3,City Worker App,8022000.0,Closed,
4,City Worker App,189838000.0,Closed,
19,Employee Generated,1000.0,Closed,
11,City Worker App,100093000.0,Closed,
20,Citizens Connect App,160951000.0,Closed,
20,City Worker App,7170000.0,Closed,
21,City Worker App,243613000.0,Closed,
3,Citizens Connect App,4082000.0,Closed,
14,Employee Generated,1000.0,Closed,
1,Employee Generated,2000.0,Closed,
10,City Worker App,9836000.0,Closed,
17,City Worker App,15654000.0,Closed,
13,City Worker App,75904000.0,Closed,
18,City Worker App,1000.0,Closed,
6,Employee Generated,2000.0,Closed,
20,City Worker App,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
3,Constituent Call,150201000.0,Closed,
3,City Worker App,94247000.0,Closed,
18,City Worker App,79213000.0,Closed,
18,Employee Generated,1000.0,Closed,
18,City Worker App,9640000.0,Closed,
18,City Worker App,82940000.0,Closed,
1,Employee Generated,1000.0,Closed,
7,City Worker App,8034000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,6000.0,Closed,
11,Citizens Connect App,1120452000.0,Closed,
11,Employee Generated,1000.0,Closed,
19,City Worker App,20219000.0,Closed,
4,Constituent Call,73419000.0,Closed,
19,Employee Generated,1000.0,Closed,
3,Employee Generated,1000.0,Closed,
19,Constituent Call,165265000.0,Closed,
3,Constituent Call,336499000.0,Closed,
1,Employee Generated,1000.0,Closed,
20,City Worker App,1059000.0,Closed,
18,City Worker App,4509000.0,Closed,
20,Citizens Connect App,59786000.0,Closed,
7,Employee Generated,1000.0,Closed,
11,City Worker App,798000.0,Closed,
5,City Worker App,98000.0,Closed,
20,Employee Generated,1000.0,Closed,
3,City Worker App,292972000.0,Closed,
14,City Worker App,86760000.0,Closed,
1,Employee Generated,1000.0,Closed,
8,Citizens Connect App,85750000.0,Closed,
3,Employee Generated,1000.0,Closed,
1,Employee Generated,9000.0,Closed,
11,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
21,City Worker App,2000.0,Closed,
11,Constituent Call,89868000.0,Closed,
9,City Worker App,1000.0,Closed,
18,City Worker App,2000.0,Closed,
18,City Worker App,3024000.0,Closed,
9,Constituent Call,96412000.0,Closed,
14,Citizens Connect App,185409000.0,Closed,
2,Employee Generated,1000.0,Closed,
10,Constituent Call,232885000.0,Closed,
12,Constituent Call,265837000.0,Closed,
11,Employee Generated,1000.0,Closed,
8,Citizens Connect App,17212000.0,Closed,
2,City Worker App,70326000.0,Closed,
13,Employee Generated,1000.0,Closed,
9,City Worker App,2179000.0,Closed,
20,Citizens Connect App,2839000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
15,City Worker App,2490000.0,Closed,
6,Citizens Connect App,2362985000.0,Closed,
1,Employee Generated,1000.0,Closed,
3,City Worker App,416000.0,Closed,
19,Employee Generated,3000.0,Closed,
16,City Worker App,92875000.0,Closed,
18,City Worker App,75101000.0,Closed,
12,Employee Generated,1000.0,Closed,
21,City Worker App,2000.0,Closed,
12,Employee Generated,1000.0,Closed,
10,Citizens Connect App,89953000.0,Closed,
5,Constituent Call,61000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
3,Citizens Connect App,59438000.0,Closed,
18,Employee Generated,3000.0,Closed,
16,City Worker App,13335000.0,Closed,
10,Citizens Connect App,257442000.0,Closed,
3,Citizens Connect App,100907000.0,Closed,
3,Citizens Connect App,91825000.0,Closed,
8,City Worker App,23318000.0,Closed,
4,Constituent Call,2323992000.0,Closed,
14,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
21,Citizens Connect App,214853000.0,Closed,
19,Employee Generated,1000.0,Closed,
20,Constituent Call,10768000.0,Closed,
20,City Worker App,9296000.0,Closed,
18,Constituent Call,261220000.0,Closed,
1,Employee Generated,1000.0,Closed,
18,City Worker App,2000.0,Closed,
21,City Worker App,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
4,Citizens Connect App,366670000.0,Closed,
21,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
5,Citizens Connect App,2156232000.0,Closed,
1,Employee Generated,1000.0,Closed,
17,City Worker App,6655000.0,Closed,
20,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,Employee Generated,1000.0,Closed,
8,City Worker App,78762000.0,Closed,
5,Citizens Connect App,163624000.0,Closed,
8,Citizens Connect App,3626000.0,Closed,
4,Citizens Connect App,12246000.0,Closed,
22,City Worker App,3521000.0,Closed,
18,City Worker App,2000.0,Closed,
4,Self Service,4457694000.0,Closed,
6,Citizens Connect App,184548000.0,Closed,
18,City Worker App,1000.0,Closed,
11,Employee Generated,1000.0,Closed,
6,City Worker App,185174000.0,Closed,
10,Employee Generated,1000.0,Closed,
5,City Worker App,6000.0,Closed,
8,Employee Generated,2000.0,Closed,
11,City Worker App,17423000.0,Closed,
9,City Worker App,571000.0,Closed,
18,City Worker App,7834000.0,Closed,
5,Citizens Connect App,230897000.0,Closed,
19,Employee Generated,1000.0,Closed,
2,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
2,Constituent Call,354929000.0,Closed,
7,Employee Generated,1000.0,Closed,
8,Employee Generated,1000.0,Closed,
12,City Worker App,96316000.0,Closed,
19,City Worker App,16592000.0,Closed,
20,Employee Generated,1000.0,Closed,
10,City Worker App,4000.0,Closed,
1,Employee Generated,3000.0,Closed,
3,City Worker App,7000.0,Closed,
3,Employee Generated,1000.0,Closed,
3,Citizens Connect App,146238000.0,Closed,
21,City Worker App,2000.0,Closed,
21,City Worker App,5000.0,Closed,
22,Constituent Call,350354000.0,Closed,
14,Employee Generated,1000.0,Closed,
21,City Worker App,9000.0,Closed,
4,City Worker App,1000.0,Closed,
17,Self Service,85546000.0,Closed,
16,Citizens Connect App,142788000.0,Closed,
17,Employee Generated,1000.0,Closed,
8,Self Service,183611000.0,Closed,
11,Employee Generated,1000.0,Closed,
18,City Worker App,3539000.0,Closed,
18,City Worker App,1000.0,Closed,
3,Constituent Call,75548000.0,Closed,
18,City Worker App,3000.0,Closed,
6,City Worker App,91445000.0,Closed,
11,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
14,Employee Generated,1000.0,Closed,
10,Employee Generated,606712000.0,Closed,
18,City Worker App,348673000.0,Closed,
20,City Worker App,11929000.0,Closed,
19,Employee Generated,1000.0,Closed,
19,Employee Generated,1000.0,Closed,
5,Self Service,4315241000.0,Closed,
6,Constituent Call,68121000.0,Closed,
18,City Worker App,4870000.0,Closed,
18,City Worker App,19623000.0,Closed,
20,Citizens Connect App,15702000.0,Closed,
15,Constituent Call,106484000.0,Closed,
20,Employee Generated,6000.0,Closed,
1,Employee Generated,1000.0,Closed,
5,Self Service,103553000.0,Closed,
20,Constituent Call,83565000.0,Closed,
14,Employee Generated,68840000.0,Closed,
4,Citizens Connect App,359958000.0,Closed,
1,Self Service,73458000.0,Closed,
16,City Worker App,157816000.0,Closed,
1,Employee Generated,1000.0,Closed,
5,Citizens Connect App,9794000.0,Closed,
18,Constituent Call,56061000.0,Closed,
18,City Worker App,77901000.0,Closed,
22,City Worker App,3000.0,Closed,
6,Citizens Connect App,193799000.0,Closed,
14,City Worker App,931000.0,Closed,
21,City Worker App,3000.0,Closed,
18,Employee Generated,1000.0,Closed,
8,City Worker App,8483000.0,Closed,
14,Citizens Connect App,499632000.0,Closed,
5,Citizens Connect App,385078000.0,Closed,
19,Employee Generated,1000.0,Closed,
10,Employee Generated,1000.0,Closed,
18,City Worker App,1000.0,Closed,
20,City Worker App,15772000.0,Closed,
16,Constituent Call,13008000.0,Closed,
20,City Worker App,70332000.0,Closed,
18,City Worker App,5916000.0,Closed,
19,Constituent Call,69981000.0,Closed,
22,Constituent Call,70148000.0,Closed,
4,Constituent Call,16000.0,Closed,
3,City Worker App,93961000.0,Closed,
18,City Worker App,23260000.0,Closed,
11,Self Service,2492147000.0,Closed,
14,City Worker App,19463000.0,Closed,
8,Employee Generated,1000.0,Closed,
12,Employee Generated,1000.0,Closed,
11,Employee Generated,3000.0,Closed,
17,City Worker App,15600000.0,Closed,
14,City Worker App,165962000.0,Closed,
3,Employee Generated,1000.0,Closed,
5,Employee Generated,1000.0,Closed,
20,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
19,Employee Generated,6000.0,Closed,
1,Employee Generated,1000.0,Closed,
21,Citizens Connect App,5413000.0,Closed,
20,Employee Generated,1000.0,Closed,
21,City Worker App,1000.0,Closed,
3,City Worker App,84310000.0,Closed,
7,City Worker App,155073000.0,Closed,
7,Constituent Call,237612000.0,Closed,
10,Employee Generated,1000.0,Closed,
4,Citizens Connect App,8736000.0,Closed,
19,Employee Generated,1000.0,Closed,
18,City Worker App,5179000.0,Closed,
20,Employee Generated,1000.0,Closed,
12,Citizens Connect App,140402000.0,Closed,
1,Employee Generated,1000.0,Closed,
18,City Worker App,7724000.0,Closed,
17,City Worker App,9218000.0,Closed,
19,Employee Generated,1000.0,Closed,
1,Employee Generated,1000.0,Closed,
18,City Worker App,1000.0,Closed,
16,Constituent Call,12081000.0,Closed,
3,Constituent Call,13715000.0,Closed,
1,Employee Generated,1000.0,Closed,
21,City Worker App,90332000.0,Closed,
16,City Worker App,105260000.0,Closed,
20,Employee Generated,1000.0,Closed,
22,City Worker App,2000.0,Closed,
20,Employee Generated,1000.0,Closed,
20,City Worker App,4000.0,Closed,
5,Employee Generated,1000.0,Closed,
22,City Worker App,75311000.0,Closed,
5,Citizens Connect App,66991000.0,Closed,
5,Citizens Connect App,3262965000.0,Closed,
16,City Worker App,267832000.0,Closed,
2,City Worker App,16627000.0,Closed,
21,Citizens Connect App,31611000.0,Closed,
18,Employee Generated,1000.0,Closed,
9,Citizens Connect App,21729000.0,Closed,
16,City Worker App,8777000.0,Closed,
22,City Worker App,5000.0,Closed,
5,Citizens Connect App,15026000.0,Closed,
20,Employee Generated,1000.0,Closed,
16,Self Service,65500000.0,Closed,
14,City Worker App,96669000.0,Closed,
15,Employee Generated,1000.0,Closed,
3,Citizens Connect App,494021000.0,Closed,
11,Employee Generated,1000.0,Closed,
3,City Worker App,160236000.0,Closed,
15,City Worker App,190061000.0,Closed,
22,City Worker App,94553000.0,Closed,
22,City Worker App,145000.0,Closed,
16,City Worker App,936000.0,Closed,
20,Constituent Call,62395000.0,Closed,
7,Constituent Call,78348000.0,Closed,
18,Self Service,305694000.0,Closed,
11,Employee Generated,1000.0,Closed,
15,City Worker App,23354000.0,Closed,
15,City Worker App,260197000.0,Closed,
1,Employee Generated,1000.0,Closed,
10,City Worker App,4000.0,Closed,
3,Constituent Call,2930544000.0,Closed,
3,City Worker App,5133000.0,Closed,
1,Employee Generated,1000.0,Closed,
4,Employee Generated,1000.0,Closed,
18,City Worker App,9916000.0,Closed,
